tweet,label
@user @user @user @user @user @user Wewe hupati ugavana boss... hakuna kitu we husaidia. I ll continue spreading for makuenians not to vote such an egocentric proud human like you.,NEUTRAL
Vote for @user huyu mutu wa Arsenal ajisaidie for once,NEUTRAL
Dear Kenyans. Trust a politician with your Heart and you will go home crying. Read Discuss with your peers and Vote wisely. @user @user kenya BabaNaMama Dp@user,NEUTRAL
Kuna wamama wanasema they re impressed with @user mode of dressing and that s enough for them to vote her just realising she has so many factors people are considering to vote for Azimio.,NEUTRAL
@user So you want me to vote for @user hata kwa painkiller siwezi,NEUTRAL
This is where my vote is going. Inawezekana PHOTO @user,NEUTRAL
@user if not these two men then no need to vote UDA Kwanza,NEUTRAL
@user @user Mt Kenya is about Mt Kenya. We shall vote with our heads. Not like some province I know that will never vote its head. Sisi hata kwa serikali ya Moi we were not very badly off.. We had several political leaders like G.G Kariuki. We are a wise region.,NEUTRAL
Voter education is the problem not you nor Marther Thanks for your honesty.Baba s fundamental policies remain the same Power of pasuation is the only way I as a voter can use to make you vote for Baba pls.God bless,NEUTRAL
Since I love Nairobi I ll vote inn @user Kindly do so as well Achana na ile a thug in a Suit,FAKE
In their first 100 days kama Baba na @user hawatarudisha bei ya chapat to the original 20 then a vote of no confidence will be passed. In fact chapat used to be Sh 10 I don t know when we started accepting to be overcharged and made peace with it.,FAKE
Don t vote for a politician coz of wishful thinking wacha tu nimpigie kura ntaona atafanya nini please don t use those words your vote has power and those politicians know it. @user  amefanya nini as Kiri@user  Governor What has @user done for the people of Nairobi @user ,NEUTRAL
Na hapa ndio @user atapoteza kura Nairobi will vote for the Jack of all trades. Here we have seen initiative proper goal setting and achievement,NEUTRAL
"@user TheWiperParty @user @user SC no time to rest come back to Azimio and let s get the ground shaking again.
We need every vote so as we ensure BABA is the 5th.
We just need to confirm that Azimio forms the next govt.",NEUTRAL
@user @user If you look closely ameenda na zile zitafika those thorny areas those areas with no schools no hospitals no boreholes hunger etc. When they vote for him they will see him again in 2027.,NEUTRAL
@user kenya Advantage KK. Assmio can t force people to vote for them or even not to vote. Ikiumana @user sema Sarai tosha Kwani iko nini.,NEUTRAL
For the avoidance of doubt am a tribalist and my tribe is Woman. I will vote for whoever recognizes my tribe. Asanteni. FormNiDifferent MamaAzimio @user @user,NEUTRAL
@user You guys were singing to us how @user will pick @user s deputy now Baba gave you guys the shock of 2022 and now you are all scampering wailing all over @user will not campaign for Baba he will just vote for him. No fodder to spin now,NEUTRAL
@user @user I personally am ready to vote but the quiz is how s IEBC assuring us about the issue of thiefing votes koz Ni kitu humaliza some citizens ile morali ya kuvote saying haja gani nipige Kura yet najua nimtakaye ataibiwa na kushindwa koz of corruption @user,NEUTRAL
@user D Thank you kindly sir be mindful of your language. Don t fight back just pursued. Tell @user afungue roho he is still our president and we respect him but we will vote for @user no matter what. Tell @user KE the 2 thieves are better than pretenders @user,FAKE
@user @user But lazima weta na mdv walete 70percent of vote which is impossible.atleast angewaambia 15percent,NEUTRAL
The word our youth is used to solicit vote in any election @user Mayut tusikubali kutumika,NEUTRAL
@user @user @user @user @user You only have a vote.even your side chick will vote baba awooh,NEUTRAL
@user @user Muga mono DP my vote for Baba na Mama Rwangua pry school polling station Meru Central constituency just waiting for August 9th anxiously.,NEUTRAL
I have a good promise to my lovely candidate @user . I have a vote for him at my heart. God bless all. Retweet if you share the same thoughts pesamfukoni,NEUTRAL
@user Lazima Definitely I will give my vote to u but Presidency ni ya @user,FAKE
I was among the undecided voters. But following the unveiling of @user as Dep. President by Baba @user My one vote belongs to BabaNaMama,NEUTRAL
@user @user Kenyans are matured enough and we will not be fooled to electe corrupt people to lead this great Nation of bado if they think it is only central vote that Will decide the leadership of this country wata jua hawajui RaRua Kenya fimbo yao,NEUTRAL
@user @user Nani anapata 70percent of Luhya vote,NEUTRAL
@user @user is a pastor.@user @user is a devoted christian.Kenya is in safe Hands with This first ladies. While ida @user wanta to reduce churches vote wisely. kazinikazipesamfukoni,NEUTRAL
The 9th August vote will be a vote against political conmanship and deceit it will be a vote for Economy of Kenya @user said has he met UDA team from kiambu led by ichungwa kazinikazipesamfukoni https://t.co/4YKBZSjQLy,NEUTRAL
@user Go go mama DP@user We shall vote you in. It s now more of a duty than a civil right,NEUTRAL
@user @user Unataka ata mimi nianze kukumbia yes sir Let me tell you @user ’s are always in the social media twitter and WhatsApp groups especially in Meru and they don’t turn out to vote. Most will be clerks R.Os P.Os and they will be posted far away others won’t travel back,NEUTRAL
@user @user Disco matanga DJ vs freedom and rights activist... Kime umana. Vote wisely,NEUTRAL
@user Bro in Mt.Kenya region the people who support Baba dont vote.,FAKE
"@user A vote for @user is a vote for CORRUPTION A vote for @user is a vote for PROPAGANDAS
A VOTE for @user is a vote for TRIBALISM A vote for @user is a vote for ECONOMIC SUBOTAGE
A vote for @user is VOTE HATRED KURA KWA BABA NA MAMA",NEUTRAL
"@user @user gets named as the percent of @user increased by 6percent while @user cost @user over 7percent TIFA lasted poll has placed @user ahead of @user .
@user akuje na 2percent yake will sum it up to 41percent so we can now start looking for 9percent and one vote remaining.",FAKE
83 days ...an apple a day keeps the doctor away...an XTRA vote for BABA a day keeps the..... AWAY... inawezekana,NEUTRAL
@user @user @user So vehicles are intended to vote in kuzimia coalition. Tragic times ahead,NEUTRAL
@user @user YOU ONLY HAVE ONE VOTE so it s NITAsaidia @user na Baba kujenga nchi,NEUTRAL
83DAYS like the old missionaries let s go out and about and get VOTES for baba ONE VOTE ONE DAY is all we need to add to @user s one vote,NEUTRAL
@user @user mkono mtupu haulambwi. Me I have only gotten 1500 from my area aspiring Mp My vote will only go to whom I will get a handout from @user,NEUTRAL
"@user @user If you love Kenya vote BABA na MAMA.IEBC HAVE BEHAVED.THEY HAVE SUCCESSFUL CHANGED MY POLLING STATION FROM NAKURU TO https://t.co/J2mkaqwFPQ NAIROBI LINEUP PRESIDENCY:BABA NA MAMA GOVERNORSHIP:@user NA KALOKI
SENATOR:@user @user WR:@user @user MP:BABU @user MCA:NIL",NEUTRAL
Sijawai ona bangi ikifikisha mtu hapa. Vote for Professor @user the 5th,NEUTRAL
Good signal FOR WSR @user AND The PLAN FOR TO THE KENYA KWANZA THE winning team,FACT
Watu wanachunga kura zao na nyinyi mko hapa mnacelebrate tena mseme mumeibiwa wacheni ushenzi @user Thefifth @user @user Fans,NEUTRAL
"@user @user @user @user UPDATES:
Gatanga constituency.
@user had 5070
After verification of form 34A he has 15070
Gatundu South previously @user @user had 2290
After verification it stands at 12290
Baba the 5th by force by fire https://t.co/1xv48LdQXk",FAKE
@user @user @user Form Asalam Aleikum uko ndani ndani ndugu yangu MashAllah from humble beginnings Pangani salutes you bro,FACT
@user congratulations ata kama pesa za ticket ya Tems imeenda hivo.,FACT
"If we are not careful the Blue/Yellow talk will land us to similar Hutu n Tusi situation in Rwanda. We need to be careful @user @user @user . We have no chance for blood. We feed on same soil
Kenya.",FAKE
Kay @user @user @user Hata @user amesema atahama https://t.co/3Hl2TJIdrd,FACT
Lakini @user asipo liberate our economy I ll never vote,NEUTRAL
@user @user kenya kwanza @user Will you stop this wrangles. This won t bring anything...,FACT
"@user Live from weteithie
A Hustlers nation paradise
Celebration s all over Kiambu
The county home of malizauende @user Despot Dranked Uhunye",FACT
@user @user Lakini hapa itabidi amekula L bana hakukua bold kuwa mjeuri kwa @user,NEUTRAL
@user Am not happy but congratulations Mr president @user @user you perform.@user where were you whe @user arrived at Bomas Ama you fear @user instead ya kutuma akina @user they weren t even in the ballot kupigania vita yako .be a man talk to your people utalia ama ni Sisi tutalia,NEUTRAL
@user @user Utaambia watu nini. Egg all over your RMS faces.,NEUTRAL
"What a time to be alive … H.E. @user ’s presidency inspires in many of us hope potential and possibility . Congratulations Your Excellency.
Wakulima tuko safe",NEUTRAL
A cold one for the 5th @user my president @user @user usilie buana si mwisho wa maisha @user mesh@user,NEUTRAL
@user @user Tengeneza mizigo yako you come home @user . We missed you. It was painful you being said you are not a Kenyan yet you were born in Kenya.,NEUTRAL
@user Fling Guss My president ebu nibuyia mzinga moja nishereke vizuri it s a big day for us watu wa UDA,NEUTRAL
Congratulations Your Excellency President-elect @user on your great victory May the almighty God give you wisdom to lead Kenya to greater heights.,NEUTRAL
@user @user Waah Balala ashaonga akarudi soko,NEUTRAL
Your Excellency sir the 5th President of the republic of Kenya @user that s the tweet mheshimiwa.,FACT
@user @user Wewe ulishindwa na mpira ukaingia gambling ukashindwa siasa ndio huyo hata kuongea ukashindwa,NEUTRAL
Thank you @user for representing Kenya getting in the GWR as the only person to have contested in 6 elections and lost all of them Congratulations @user fanyia vijana kazi prove them wrong.,NEUTRAL
Power is taken. Good job kiongozi @user @user,NEUTRAL
Having lost in 2007 2013 2017 and now 2022 I hope the process to accepting and moving on will be faster. Whatever happens @user deserves this. He is resilient strategic n driven. Hope he’ll tone down his rhetoric on ‘sisi watu wa kungoa reli’ and ‘militia’,NEUTRAL
wapi nduru ya rais @user,NEUTRAL
@user Now It s up to you Sir to Activate Bottom up ... Tufanyie kazi sasa Bwana @user we did our part. Now may God Almighty guide you and grant you the Solomon s wisdom to rule this great Nation... https://t.co/HTDXdrKKIZ,NEUTRAL
As we celebrate a win for Kenya @user boda boda youths should be very careful how they drive.,NEUTRAL
@user MR. PRESIDENT ground Iko sawa. https://t.co/aB9zdDrNRL,NEUTRAL
@user Congratulations to you my president kura yangu si kuipoteza I believe in you.Fulfill your promises.Hustler nation is inspired by your activities.,NEUTRAL
Hongera @user Team Eshiwani yakutakia heri njema unapoanza safari yako mpya. https://t.co/e4KdzcaKEq,NEUTRAL
@user @user@user huyu kalameni hujaribu kuwa politically correct,NEUTRAL
Btw @user was team @user before ahame namhurumia … Cc @user,NEUTRAL
